ID,User ID,Product ID,Subtotal,Tax,Total,Discount ($),Created At,Quantity
7035,Amanda Boehm,Awesome Wool Bench,61.2,3.67,64.87,,"outubro 22, 2025, 4:44 AM",5
7036,Rowan Weimann,Mediocre Cotton Coat,71.54,4.47,76.01,,"julho 1, 2025, 7:21 AM",5
7037,Rowan Weimann,Synergistic Wool Coat,128.55,8.03,136.58,,"abril 9, 2025, 3:09 AM",3
7038,Rowan Weimann,Intelligent Steel Car,73.2,4.58,77.78,,"fevereiro 19, 2026, 2:33 AM",2
7039,Rowan Weimann,Ergonomic Concrete Lamp,98.98,6.19,105.17,,"dezembro 23, 2024, 5:39 PM",2
7040,Rowan Weimann,Synergistic Leather Coat,73.39,4.59,68.46,9.51,"julho 30, 2025, 2:50 PM",5
7041,Rowan Weimann,Lightweight Granite Hat,47.04,2.94,49.98,,"junho 21, 2025, 1:34 AM",5
7042,Rowan Weimann,Ergonomic Iron Watch,105.08,6.57,111.65,,"outubro 3, 2025, 5:01 PM",5
7043,Rowan Weimann,Practical Paper Bag,42.49,2.66,45.15,,"outubro 16, 2024, 10:57 AM",7
7044,Rowan Weimann,Practical Plastic Keyboard,77.91,4.87,82.78,,"dezembro 30, 2024, 4:51 AM",2
7045,Keyshawn Weimann,Awesome Aluminum Keyboard,63.72,2.55,66.27,,"outubro 7, 2024, 12:38 PM",5
7046,Keyshawn Weimann,Fantastic Leather Watch,78.22,3.13,81.35,,"outubro 7, 2023, 7:31 PM",7
7047,Keyshawn Weimann,Gorgeous Linen Keyboard,43.44,1.74,45.18,,"dezembro 19, 2025, 11:56 AM",2
7048,Keyshawn Weimann,Aerodynamic Bronze Hat,40.8,1.63,42.43,,"novembro 1, 2023, 5:05 AM",4
7049,Keyshawn Weimann,Lightweight Linen Hat,47.59,1.9,49.49,,"janeiro 14, 2025, 2:15 AM",3
7050,Keyshawn Weimann,Enormous Marble Shoes,32.14,1.29,33.43,,"maio 21, 2024, 3:15 AM",6
7051,Torey Bahringer,Mediocre Leather Coat,115.43,8.66,124.09,,"abril 28, 2024, 6:11 AM",4
7052,Torey Bahringer,Durable Iron Knife,49.82,3.74,53.56,,"julho 26, 2024, 6:46 AM",5
7053,Torey Bahringer,Mediocre Wool Toucan,44.43,3.33,47.76,,"fevereiro 19, 2023, 6:37 AM",2
7054,Torey Bahringer,Lightweight Wool Computer,126.05,9.45,135.5,,"fevereiro 2, 2026, 3:53 PM",2
7055,Marta Langworth,Heavy-Duty Steel Watch,60.9,2.57,63.47,,"fevereiro 16, 2026, 10:29 PM",2
7056,Joe Mills,Lightweight Copper Wallet,68.32,4.1,72.42,,"junho 7, 2024, 4:23 AM",9
7057,Joe Mills,Intelligent Bronze Knife,62.09,3.73,60.81,5.01,"junho 26, 2025, 9:08 AM",7
7058,Joe Mills,Durable Steel Toucan,123.57,7.41,130.98,,"abril 24, 2025, 6:10 PM",4
7059,Angie Tremblay,Rustic Silk Knife,77.91,3.9,81.81,,"abril 17, 2025, 5:08 AM",4
7060,Angie Tremblay,Small Wool Wallet,27.55,1.38,28.93,,"abril 26, 2023, 9:23 AM",3
7061,Angie Tremblay,Rustic Linen Keyboard,118.05,5.9,123.95,,"março 30, 2026, 8:18 AM",1
7062,Angie Tremblay,Enormous Granite Bottle,45.8,2.29,38.58,9.51,"abril 2, 2026, 8:28 PM",3
7063,Angie Tremblay,Practical Bronze Watch,89.65,4.48,94.13,,"dezembro 29, 2022, 2:31 PM",2
7064,Angie Tremblay,Gorgeous Marble Plate,99.85,4.99,104.84,,"abril 26, 2025, 10:28 PM",3
7065,Angie Tremblay,Lightweight Wool Bag,60.58,3.03,63.61,,"janeiro 9, 2024, 6:34 PM",2
7066,Angie Tremblay,Awesome Steel Toucan,143.89,7.19,151.08,,"fevereiro 3, 2025, 10:40 PM",2
7067,Josiah Jacobs,Intelligent Paper Hat,125.81,8.65,134.46,,"janeiro 17, 2026, 6:40 AM",2
7068,Josiah Jacobs,Incredible Silk Shoes,87.62,6.02,89.72,3.91,"setembro 12, 2023, 4:49 AM",5
7069,Josiah Jacobs,Gorgeous Marble Computer,62.18,4.28,66.46,,"setembro 28, 2023, 2:25 PM",7
7070,Josiah Jacobs,Synergistic Leather Coat,73.39,5.05,78.44,,"novembro 11, 2025, 4:53 AM",4
7071,Theresa Corkery,Heavy-Duty Copper Watch,55.67,3.34,59.01,,"fevereiro 22, 2023, 5:12 AM",2
7072,Theresa Corkery,Heavy-Duty Wooden Clock,49.54,2.97,52.51,,"maio 29, 2022, 3:01 AM",5
7073,Theresa Corkery,Heavy-Duty Cotton Bottle,128.82,7.73,136.55,,"fevereiro 1, 2025, 11:10 AM",1
7074,Theresa Corkery,Sleek Aluminum Clock,41.62,2.5,44.12,,"janeiro 14, 2024, 10:00 AM",2
7075,Theresa Corkery,Fantastic Wool Shirt,52.72,3.16,55.88,,"julho 2, 2025, 12:20 PM",5
7076,Theresa Corkery,Lightweight Wool Bag,60.58,3.63,64.21,,"maio 26, 2024, 9:43 AM",5
7077,Theresa Corkery,Intelligent Bronze Knife,62.09,3.73,65.82,,"março 2, 2025, 3:42 AM",1
7078,Theresa Corkery,Aerodynamic Copper Knife,38.3,2.3,40.6,,"outubro 20, 2025, 11:33 AM",8
7079,Theresa Corkery,Awesome Granite Car,50.43,3.03,53.46,,"novembro 20, 2023, 12:02 PM",4
7080,Theresa Corkery,Rustic Rubber Clock,105.65,6.34,111.99,,"outubro 10, 2024, 11:09 PM",8
7081,Theresa Corkery,Mediocre Aluminum Shirt,41.62,2.5,44.12,,"abril 24, 2024, 10:38 AM",4
7082,Theresa Corkery,Rustic Paper Wallet,44.19,2.65,46.84,,"abril 10, 2024, 3:23 AM",3
7083,Theresa Corkery,Aerodynamic Paper Computer,25.1,1.51,26.61,,"maio 13, 2023, 10:47 AM",50
7084,Theresa Corkery,Enormous Leather Wallet,57.92,3.48,61.4,,"abril 14, 2026, 9:58 AM",3
7085,Theresa Corkery,Gorgeous Aluminum Plate,75.08,4.5,79.58,,"dezembro 16, 2025, 7:49 AM",2
7086,Theresa Corkery,Sleek Steel Table,127.88,7.67,135.55,,"junho 26, 2025, 7:28 AM",7
7087,Theresa Corkery,Awesome Granite Car,50.43,3.03,53.46,,"julho 12, 2023, 3:27 PM",7
7088,Theresa Corkery,Awesome Steel Toucan,143.89,8.63,147.73,4.78,"abril 7, 2025, 5:31 AM",4
7089,Theresa Corkery,Intelligent Granite Hat,139.89,8.39,148.28,,"maio 29, 2025, 2:42 PM",6
7090,Theresa Corkery,Aerodynamic Granite Bench,80.4,4.82,85.22,,"outubro 2, 2025, 3:42 AM",8
7091,Theresa Corkery,Small Concrete Knife,36.68,2.2,38.88,,"janeiro 25, 2023, 12:02 AM",3
7092,Cindy Witting,Practical Aluminum Table,122.37,5.26,127.63,,"novembro 24, 2024, 4:10 AM",4
7093,Cindy Witting,Mediocre Aluminum Lamp,56.7,2.44,59.14,,"outubro 9, 2024, 9:44 PM",5
7094,Cindy Witting,Lightweight Copper Wallet,45.55,1.96,47.51,,"janeiro 23, 2023, 6:38 PM",1
7095,Cindy Witting,Synergistic Granite Chair,53.08,2.28,55.36,,"março 11, 2025, 10:53 PM",1
7096,Cindy Witting,Heavy-Duty Linen Toucan,70.15,3.02,73.17,,"fevereiro 9, 2025, 3:48 AM",1
7097,Lionel Hyatt,Lightweight Leather Bench,91.61,4.7,96.31,,"março 23, 2025, 1:02 AM",1
7098,Lionel Hyatt,Practical Copper Car,49.82,2.55,52.37,,"maio 15, 2024, 5:08 PM",2
7099,Lionel Hyatt,Mediocre Aluminum Shirt,41.62,2.13,43.75,,"dezembro 3, 2024, 10:25 AM",2
7100,Ford Rolfson,Awesome Steel Toucan,143.89,5.76,149.65,,"janeiro 24, 2025, 2:21 PM",2
7101,Ford Rolfson,Rustic Concrete Bottle,42.67,1.71,44.38,,"dezembro 1, 2022, 8:52 PM",2
7102,Ford Rolfson,Aerodynamic Concrete Lamp,70.15,2.81,72.96,,"agosto 31, 2025, 8:05 AM",6
7103,Ford Rolfson,Intelligent Wooden Gloves,37.33,1.49,38.82,,"fevereiro 5, 2025, 9:47 AM",1
7104,Ford Rolfson,Heavy-Duty Steel Watch,40.6,1.62,42.22,,"fevereiro 25, 2023, 7:09 PM",1
7105,Ford Rolfson,Gorgeous Marble Plate,99.85,3.99,103.84,,"fevereiro 19, 2025, 9:15 AM",2
7106,Ford Rolfson,Ergonomic Concrete Lamp,98.98,3.96,102.94,,"setembro 1, 2025, 2:46 AM",4
7107,Ford Rolfson,Gorgeous Paper Bag,65.14,2.61,67.75,,"dezembro 3, 2023, 5:32 PM",2
7108,Ford Rolfson,Ergonomic Silk Coat,132.46,5.3,137.76,,"maio 1, 2025, 3:14 AM",5
7109,Zoie Kozey,Sleek Bronze Lamp,61.98,0,61.98,,"fevereiro 27, 2023, 8:56 PM",2
7110,Josiah Schimmel,Lightweight Leather Gloves,66.07,3.96,70.03,,"setembro 29, 2024, 10:54 PM",6
7111,Josiah Schimmel,Incredible Linen Knife,45.55,2.73,48.28,,"fevereiro 26, 2023, 11:03 PM",1
7112,Josiah Schimmel,Aerodynamic Paper Coat,63.51,3.81,67.32,,"abril 11, 2025, 3:53 AM",2
7113,Josiah Schimmel,Practical Silk Bottle,84.49,5.07,89.56,,"maio 29, 2024, 7:12 PM",4
7114,Josiah Schimmel,Enormous Granite Bottle,45.8,2.75,41.79,6.77,"setembro 26, 2024, 2:21 PM",4
7115,Josiah Schimmel,Intelligent Iron Shirt,119.05,7.14,126.19,,"outubro 6, 2024, 11:16 AM",5
7116,Josiah Schimmel,Durable Cotton Bench,139.82,8.39,148.21,,"março 19, 2025, 12:15 AM",1
7117,Josiah Schimmel,Ergonomic Iron Watch,70.05,4.2,74.25,,"novembro 7, 2023, 4:19 PM",2
7118,Josiah Schimmel,Gorgeous Linen Bottle,117.26,7.04,124.3,,"março 28, 2026, 9:05 AM",1
7119,Josiah Schimmel,Lightweight Marble Bag,76.35,4.58,80.93,,"abril 6, 2024, 11:15 PM",3
7120,Josiah Schimmel,Small Wool Wallet,41.33,2.48,43.81,,"novembro 21, 2025, 5:46 AM",3
7121,Josiah Schimmel,Synergistic Steel Chair,75.09,4.51,79.6,,"julho 3, 2022, 7:58 AM",6
7122,Josiah Schimmel,Aerodynamic Paper Computer,37.65,2.26,39.91,,"julho 29, 2024, 7:02 PM",56
7123,Josiah Schimmel,Mediocre Silk Bottle,112.42,6.75,119.17,,"fevereiro 25, 2025, 11:26 AM",2
7124,Josiah Schimmel,Incredible Bronze Pants,66.11,3.97,70.08,,"janeiro 10, 2024, 9:24 AM",2
7125,Josiah Schimmel,Durable Wool Toucan,53.64,3.22,56.86,,"abril 21, 2024, 1:59 AM",3
7126,Josiah Schimmel,Ergonomic Wool Bag,40.45,2.43,42.88,,"novembro 2, 2025, 11:46 AM",3
7127,Josiah Schimmel,Awesome Steel Toucan,143.89,8.63,152.52,,"novembro 3, 2025, 2:18 PM",3
7128,Josiah Schimmel,Lightweight Copper Wallet,68.32,4.1,72.42,,"novembro 8, 2024, 1:31 PM",3
7129,Josiah Schimmel,Awesome Aluminum Keyboard,42.48,2.55,45.03,,"janeiro 12, 2023, 1:52 PM",2
7130,Josiah Schimmel,Practical Bronze Watch,134.48,8.07,142.55,,"abril 3, 2025, 8:53 AM",3
7131,Josiah Schimmel,Gorgeous Bronze Hat,122.42,7.35,129.77,,"setembro 21, 2025, 2:46 PM",6
7132,Dell Adams,Fantastic Copper Hat,98.98,5.94,104.92,,"janeiro 29, 2025, 8:44 AM",2
7133,Dell Adams,Awesome Cotton Shoes,75.03,4.5,79.53,,"janeiro 25, 2025, 8:23 PM",2
7134,Dell Adams,Rustic Copper Knife,54.9,3.29,58.19,,"agosto 6, 2024, 11:04 PM",78
7135,Dell Adams,Synergistic Rubber Shoes,57.63,3.46,61.09,,"dezembro 6, 2024, 8:17 AM",2
7136,Dell Adams,Small Marble Knife,98.78,5.93,102.44,2.27,"agosto 16, 2023, 11:47 PM",6
7137,Dell Adams,Practical Plastic Keyboard,51.94,3.12,55.06,,"setembro 8, 2023, 10:54 PM",4
7138,Dell Adams,Aerodynamic Bronze Hat,61.2,3.67,62.6,2.27,"abril 7, 2025, 11:11 AM",3
7139,Dell Adams,Practical Copper Car,49.82,2.99,52.81,,"setembro 20, 2025, 11:32 AM",4
7140,Dell Adams,Aerodynamic Concrete Bench,114.42,6.87,115.4,5.89,"dezembro 25, 2024, 9:21 AM",2
7141,Dell Adams,Mediocre Leather Computer,67.34,4.04,71.38,,"agosto 23, 2023, 7:40 PM",7
7142,Dell Adams,Intelligent Paper Hat,125.81,7.55,133.36,,"dezembro 4, 2025, 6:56 PM",1
7143,Dell Adams,Small Cotton Chair,59.53,3.57,63.1,,"outubro 22, 2025, 8:48 AM",4
7144,Dell Adams,Awesome Concrete Shoes,37.65,2.26,39.91,,"outubro 18, 2024, 12:30 PM",4
7145,Dell Adams,Small Granite Gloves,124.89,7.49,126.49,5.89,"abril 2, 2026, 5:14 PM",1
7146,Dell Adams,Practical Wool Hat,125.24,7.51,132.75,,"março 22, 2024, 3:39 AM",0
7147,Dell Adams,Ergonomic Marble Computer,70.35,4.22,74.57,,"janeiro 23, 2025, 1:13 AM",1
7148,Dell Adams,Durable Iron Knife,33.21,1.99,35.2,,"outubro 29, 2023, 6:19 AM",4
7149,Dell Adams,Gorgeous Concrete Shoes,50.9,3.05,53.95,,"dezembro 15, 2022, 10:20 AM",2
7150,Dell Adams,Ergonomic Iron Watch,105.08,6.3,111.38,,"abril 13, 2025, 4:38 PM",3
7151,Dell Adams,Rustic Linen Keyboard,118.05,7.08,125.13,,"janeiro 17, 2025, 1:09 PM",1
7152,Dell Adams,Mediocre Silk Bottle,74.95,4.5,79.45,,"novembro 11, 2023, 9:53 AM",2
7153,Dell Adams,Ergonomic Granite Bottle,67.77,4.07,71.84,,"julho 8, 2024, 12:47 PM",4
7154,Rosie Hagenes,Practical Steel Table,78.15,4.69,82.84,,"julho 30, 2024, 5:03 PM",4
7155,Rosie Hagenes,Awesome Wool Bench,61.2,3.67,64.87,,"fevereiro 19, 2025, 10:20 PM",1
7156,Rosie Hagenes,Ergonomic Silk Coat,132.46,7.95,140.41,,"setembro 16, 2025, 12:51 AM",2
7157,Rosie Hagenes,Fantastic Aluminum Bottle,116.87,7.01,123.88,,"julho 4, 2024, 7:15 PM",2
7158,Rosie Hagenes,Ergonomic Marble Computer,70.35,4.22,74.57,,"fevereiro 10, 2026, 3:35 AM",1
7159,Rosie Hagenes,Small Granite Gloves,124.89,7.49,132.38,,"junho 7, 2025, 1:52 AM",5
7160,Rosie Hagenes,Practical Aluminum Coat,113.12,6.79,119.91,,"maio 16, 2024, 1:50 AM",3
7161,Rosie Hagenes,Practical Granite Plate,116.1,6.97,123.07,,"abril 4, 2024, 6:07 AM",2
7162,Rosie Hagenes,Awesome Concrete Shoes,37.65,2.26,39.91,,"fevereiro 16, 2025, 12:51 PM",2
7163,Rosie Hagenes,Mediocre Paper Car,23.54,1.41,24.95,,"outubro 31, 2025, 5:58 AM",6
7164,Rosie Hagenes,Synergistic Marble Keyboard,74.87,4.49,79.36,,"março 22, 2023, 11:20 PM",1
7165,Rosie Hagenes,Awesome Wool Bench,61.2,3.67,64.87,,"agosto 2, 2024, 4:42 AM",8
7166,Frederic Wehner,Mediocre Leather Computer,101.02,6.06,107.08,,"março 14, 2024, 4:17 PM",1
7167,Frederic Wehner,Gorgeous Concrete Shoes,76.35,4.58,80.93,,"fevereiro 10, 2026, 11:15 AM",1
7168,Frederic Wehner,Lightweight Paper Bottle,54.6,3.28,57.88,,"outubro 13, 2023, 10:51 AM",3
7169,Frederic Wehner,Aerodynamic Concrete Lamp,70.15,4.21,74.36,,"dezembro 19, 2025, 11:45 PM",2
7170,Frederic Wehner,Intelligent Paper Car,118.93,7.14,126.07,,"fevereiro 15, 2025, 10:28 PM",15
7171,Frederic Wehner,Ergonomic Silk Keyboard,107.14,6.43,113.57,,"julho 18, 2024, 4:13 AM",3
7172,Sidney Kling,Heavy-Duty Linen Gloves,128.58,6.43,135.01,,"agosto 19, 2024, 9:18 PM",6
7173,Sidney Kling,Practical Steel Table,52.1,2.6,54.7,,"dezembro 5, 2023, 9:31 AM",2
7174,Sidney Kling,Incredible Plastic Watch,113.95,5.7,112.65,7.00,"fevereiro 10, 2024, 5:18 PM",1
7175,Sidney Kling,Mediocre Wooden Table,47.68,2.38,50.06,,"novembro 4, 2024, 9:44 AM",3
7176,Sidney Kling,Lightweight Wool Computer,126.05,6.3,132.35,,"fevereiro 13, 2024, 1:39 PM",1
7177,Sidney Kling,Sleek Leather Table,110.48,5.52,116,,"janeiro 23, 2024, 7:01 PM",2
7178,Sidney Kling,Durable Cotton Bench,93.22,4.66,95.38,2.50,"agosto 9, 2023, 2:01 AM",4
7179,Sidney Kling,Heavy-Duty Steel Watch,60.9,3.04,63.94,,"novembro 17, 2025, 5:12 PM",3
7180,Sidney Kling,Heavy-Duty Silk Car,104.82,5.24,110.06,,"dezembro 28, 2024, 2:04 AM",2
7181,Sidney Kling,Awesome Silk Car,36.37,1.82,38.19,,"março 30, 2026, 9:24 AM",1
7182,Sidney Kling,Aerodynamic Concrete Lamp,70.15,3.51,71.16,2.50,"fevereiro 5, 2025, 10:02 PM",1
7183,Sidney Kling,Practical Steel Table,52.1,2.6,54.7,,"agosto 21, 2023, 1:42 AM",6
7184,Sidney Kling,Durable Marble Watch,68.62,3.43,72.05,,"fevereiro 7, 2025, 7:11 AM",2
7185,Sidney Kling,Gorgeous Concrete Shoes,76.35,3.82,80.17,,"novembro 9, 2025, 12:03 AM",3
7186,Sidney Kling,Lightweight Copper Wallet,68.32,3.42,71.74,,"maio 14, 2025, 3:12 AM",4
7187,Sidney Kling,Gorgeous Marble Computer,93.28,4.66,97.94,,"maio 23, 2025, 3:32 AM",4
7188,Consuelo Vandervort,Incredible Bronze Pants,44.07,2.86,46.93,,"outubro 7, 2023, 4:44 AM",5
7189,Consuelo Vandervort,Sleek Aluminum Clock,41.62,2.71,44.33,,"maio 6, 2024, 1:21 PM",4
7190,Consuelo Vandervort,Ergonomic Marble Hat,103.68,6.74,110.42,,"outubro 30, 2025, 9:09 AM",4
7191,Consuelo Vandervort,Sleek Wool Wallet,118.05,7.67,122.66,3.06,"maio 24, 2025, 10:17 AM",4
7192,Consuelo Vandervort,Heavy-Duty Copper Toucan,115.24,7.49,119.67,3.06,"junho 12, 2025, 3:27 PM",8
7193,Consuelo Vandervort,Ergonomic Marble Computer,70.35,4.57,74.92,,"abril 22, 2024, 9:49 AM",4
7194,Consuelo Vandervort,Heavy-Duty Copper Toucan,115.24,7.49,122.73,,"fevereiro 28, 2025, 8:11 AM",2
7195,Lillian Wiza,Mediocre Aluminum Shirt,27.74,1.73,29.47,,"março 28, 2023, 5:07 AM",1
7196,Lillian Wiza,Enormous Aluminum Shirt,110.99,6.94,117.93,,"dezembro 13, 2025, 4:48 AM",2
7197,Lillian Wiza,Gorgeous Aluminum Plate,50.05,3.13,53.18,,"julho 16, 2022, 8:08 PM",6
7198,Lillian Wiza,Fantastic Rubber Knife,43.78,2.74,46.52,,"março 26, 2024, 3:38 AM",1
7199,Lillian Wiza,Ergonomic Cotton Bag,85.72,5.36,91.08,,"junho 12, 2023, 9:13 AM",4
7200,Lillian Wiza,Aerodynamic Granite Bench,80.4,5.02,77.86,7.56,"fevereiro 8, 2025, 3:15 PM",1
7201,Lillian Wiza,Rustic Iron Bench,61.2,3.82,65.02,,"dezembro 27, 2024, 10:11 AM",1
7202,Lillian Wiza,Intelligent Granite Hat,139.89,8.74,148.63,,"julho 9, 2024, 4:58 AM",5
7203,Lillian Wiza,Sleek Marble Table,39.58,2.47,42.05,,"janeiro 2, 2025, 1:25 PM",2
7204,Lillian Wiza,Durable Aluminum Bag,110.93,6.93,117.86,,"dezembro 7, 2025, 7:33 AM",2
7205,Lillian Wiza,Practical Copper Car,49.82,3.11,50.49,2.44,"agosto 12, 2024, 10:32 AM",8
7206,Lillian Wiza,Lightweight Linen Hat,31.73,1.98,33.71,,"julho 20, 2023, 2:37 PM",6
7207,Lillian Wiza,Practical Bronze Computer,87.47,5.47,92.94,,"novembro 2, 2025, 12:19 PM",3
7208,Lillian Wiza,Lightweight Granite Hat,47.04,2.94,49.98,,"setembro 19, 2025, 3:53 PM",4
7209,Lillian Wiza,Mediocre Leather Computer,67.34,4.21,71.55,,"abril 8, 2023, 8:58 AM",2
7210,Lillian Wiza,Awesome Wool Bench,40.8,2.55,36.41,6.94,"agosto 21, 2022, 2:31 PM",6
7211,Lillian Wiza,Durable Wool Toucan,53.64,3.35,56.99,,"fevereiro 25, 2026, 5:53 PM",2
7212,Lillian Wiza,Fantastic Wool Shirt,52.72,3.3,56.02,,"janeiro 3, 2024, 9:38 AM",2
7213,Lillian Wiza,Incredible Granite Toucan,53.41,3.34,56.75,,"dezembro 8, 2022, 11:40 AM",1
7214,Lillian Wiza,Mediocre Aluminum Lamp,56.7,3.54,60.24,,"outubro 3, 2024, 11:28 AM",5
7215,Lillian Wiza,Ergonomic Plastic Bench,33.59,2.1,35.69,,"outubro 15, 2022, 8:31 PM",6
7216,Lillian Wiza,Gorgeous Bronze Hat,81.61,5.1,86.71,,"agosto 3, 2022, 7:30 AM",6
7217,Lillian Wiza,Synergistic Copper Computer,33.88,2.12,36,,"abril 27, 2025, 7:07 AM",3
7218,Lillian Wiza,Incredible Concrete Watch,109.78,6.86,116.64,,"agosto 1, 2025, 1:34 AM",6
7219,Lillian Wiza,Incredible Concrete Watch,73.19,4.57,77.76,,"dezembro 4, 2023, 3:35 AM",1
7220,Lillian Wiza,Mediocre Cotton Coat,71.54,4.47,76.01,,"março 30, 2024, 10:57 PM",1
7221,Lillian Wiza,Gorgeous Linen Keyboard,28.96,1.81,30.77,,"agosto 22, 2023, 4:44 PM",8
7222,Lillian Wiza,Awesome Wool Bench,40.8,2.55,43.35,,"julho 10, 2022, 2:07 PM",4
7223,Lillian Wiza,Sleek Steel Table,127.88,7.99,135.87,,"janeiro 31, 2024, 6:11 PM",1
7224,Domenic Daugherty,Ergonomic Cotton Bag,128.58,8.36,136.94,,"outubro 11, 2024, 9:26 AM",5
7225,Domenic Daugherty,Durable Aluminum Bag,110.93,7.21,118.14,,"abril 12, 2024, 10:46 AM",3
7226,Domenic Daugherty,Rustic Silk Knife,77.91,5.06,82.97,,"setembro 7, 2024, 3:59 PM",4
7227,Domenic Daugherty,Lightweight Linen Coat,43.93,2.86,46.79,,"janeiro 10, 2025, 12:16 PM",2
7228,Domenic Daugherty,Incredible Concrete Watch,109.78,7.14,116.92,,"novembro 2, 2025, 6:09 PM",3
7229,Domenic Daugherty,Rustic Copper Knife,54.9,3.57,58.47,,"novembro 21, 2025, 2:22 PM",2
7230,Domenic Daugherty,Ergonomic Silk Table,68.23,4.43,72.66,,"novembro 25, 2025, 9:43 AM",3
7231,Domenic Daugherty,Enormous Granite Wallet,89.01,5.79,94.8,,"junho 1, 2023, 7:47 PM",6
7232,Domenic Daugherty,Heavy-Duty Silk Chair,92.31,6,98.31,,"abril 30, 2025, 7:50 AM",2
7233,Domenic Daugherty,Aerodynamic Granite Bottle,27.5,1.79,29.29,,"setembro 23, 2023, 12:39 PM",5
7234,Domenic Daugherty,Lightweight Marble Bag,76.35,4.96,81.31,,"março 19, 2024, 1:37 PM",1
7235,Abelardo Purdy,Practical Plastic Keyboard,51.94,3.57,55.51,,"dezembro 11, 2023, 10:33 PM",1
7236,Abelardo Purdy,Intelligent Bronze Knife,62.09,4.27,66.36,,"novembro 21, 2025, 2:10 PM",2
7237,Abelardo Purdy,Lightweight Linen Coat,43.93,3.02,46.95,,"julho 1, 2025, 12:26 AM",3
7238,Jarvis Brekke,Incredible Linen Knife,45.55,0,45.55,,"outubro 19, 2022, 4:51 PM",4
7239,Jarvis Brekke,Small Cotton Chair,59.53,0,59.53,,"novembro 6, 2024, 10:10 PM",3
7240,Jarvis Brekke,Rustic Copper Knife,54.9,0,54.9,,"junho 6, 2024, 7:16 AM",8
7241,Jarvis Brekke,Practical Aluminum Coat,113.12,0,113.12,,"outubro 28, 2024, 11:35 PM",5
7242,Jarvis Brekke,Incredible Concrete Watch,109.78,0,109.78,,"janeiro 20, 2025, 12:25 PM",1
7243,Jarvis Brekke,Rustic Rubber Knife,65.09,0,65.09,,"abril 13, 2026, 1:35 AM",2
7244,Jarvis Brekke,Mediocre Wool Toucan,66.65,0,66.65,,"setembro 16, 2024, 10:54 AM",3
7245,Jarvis Brekke,Mediocre Cotton Coat,71.54,0,71.54,,"setembro 19, 2025, 11:37 AM",5
7246,Jarvis Brekke,Sleek Leather Toucan,106.44,0,106.44,,"março 14, 2025, 3:17 AM",1
7247,Jarvis Brekke,Enormous Marble Gloves,55.53,0,55.53,,"fevereiro 23, 2024, 9:48 AM",2
7248,Jarvis Brekke,Lightweight Leather Gloves,66.07,0,58.5,7.57,"junho 28, 2024, 10:11 PM",8
7249,Jarvis Brekke,Awesome Concrete Shoes,37.65,0,37.65,,"abril 9, 2026, 8:26 PM",4
7250,Caroline Kreiger,Rustic Paper Car,29.8,1.26,31.06,,"agosto 31, 2025, 8:43 PM",7
7251,Caroline Kreiger,Incredible Bronze Wallet,81.88,3.46,85.34,,"janeiro 29, 2025, 4:24 AM",2
7252,Caroline Kreiger,Awesome Plastic Watch,51.13,2.16,53.29,,"fevereiro 16, 2026, 2:21 AM",2
7253,Caroline Kreiger,Intelligent Paper Car,118.93,5.02,123.95,,"janeiro 24, 2024, 1:22 PM",2
7254,Caroline Kreiger,Intelligent Paper Car,118.93,5.02,123.95,,"dezembro 23, 2024, 10:45 AM",2
7255,Caroline Kreiger,Practical Paper Bag,42.49,1.8,44.29,,"novembro 14, 2024, 4:07 PM",4
7256,Caroline Kreiger,Gorgeous Bronze Hat,122.42,5.17,127.59,,"agosto 24, 2024, 3:01 PM",8
7257,Caroline Kreiger,Incredible Concrete Watch,109.78,4.64,114.42,,"abril 18, 2026, 3:48 AM",4
7258,Caroline Kreiger,Durable Cotton Bench,139.82,5.91,145.73,,"outubro 28, 2025, 4:25 PM",7
7259,Caroline Kreiger,Lightweight Linen Coat,29.29,1.24,30.53,,"fevereiro 22, 2023, 11:18 PM",2
7260,Caroline Kreiger,Durable Iron Knife,49.82,2.1,51.92,,"abril 11, 2026, 5:32 AM",3
7261,Marvin Kris,Practical Bronze Watch,89.65,5.02,94.67,,"outubro 16, 2023, 9:56 AM",5
7262,Marvin Kris,Gorgeous Aluminum Plate,75.08,4.2,79.28,,"maio 13, 2024, 1:28 AM",5
7263,Paula Corkery,Aerodynamic Cotton Bottle,56.05,2.52,58.57,,"junho 13, 2023, 12:52 PM",6
7264,Paula Corkery,Aerodynamic Concrete Lamp,70.15,3.16,73.31,,"abril 3, 2024, 1:28 PM",2
7265,Quincy Weber,Ergonomic Iron Watch,105.08,3.05,108.13,,"julho 22, 2025, 5:19 AM",5
7266,Quincy Weber,Sleek Leather Table,110.48,3.2,106.11,7.57,"julho 5, 2024, 3:44 AM",5
7267,Quincy Weber,Ergonomic Rubber Bench,37.02,1.07,38.09,,"setembro 7, 2023, 11:19 PM",3
7268,Cassidy Watsica,Ergonomic Rubber Bench,55.53,0,55.53,,"agosto 30, 2025, 3:19 PM",5
7269,Cassidy Watsica,Intelligent Iron Shirt,79.37,0,79.37,,"julho 18, 2023, 9:23 PM",3
7270,Cassidy Watsica,Sleek Aluminum Watch,89.2,0,89.2,,"junho 4, 2025, 10:12 PM",4
7271,Cassidy Watsica,Aerodynamic Granite Bottle,41.24,0,41.24,,"janeiro 15, 2025, 12:37 AM",2
